,Unnamed: 0,timestamp,P1,P2,pressure,temperature,humidity,sds_sensor,lat,lon,sealevel_alt,surface_alt,nearest_park,nearest_road,nearest_indust,temp_meteo,pres_meteo,hum_meteo,wind_direction,wind_speed,precipitation,prec_amount,prec_time,visibility,dew_point_temp,pred,low_bound,up_bound
3018,11260,2021-06-13 14:00:00+00:00,4.257727272727272,2.8595454545454544,97821.29173913044,33.57260869565218,24.83695652173913,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,25.3,99204.9002,38.0,"Ветер, дующий с востоко-юго-востока",1.0,,Осадков нет,12,10.0,9.8,8.045265151514656,37.41353124614323,37.41353124610556
3019,11261,2021-06-13 15:00:00+00:00,4.7,3.355238095238096,97831.13909090908,32.56409090909091,27.07454545454545,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,25.3,99204.9002,38.0,"Ветер, дующий с востоко-юго-востока",1.0,,Осадков нет,12,10.0,9.8,7.22419461428911,33.048179202179284,33.0481792021479
3020,11262,2021-06-13 16:00:00+00:00,6.015,4.214583333333334,97882.33999999998,29.78124999999999,32.55708333333333,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,22.6,99391.55099999999,54.0,"Ветер, дующий с юго-запада",1.0,,Осадков нет,12,10.0,12.7,6.755495095999989,30.75707300538714,30.757073005350122
3021,11263,2021-06-13 17:00:00+00:00,7.937142857142858,5.853333333333333,97923.7472727273,24.83909090909091,44.94090909090909,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,22.6,99391.55099999999,54.0,"Ветер, дующий с юго-запада",1.0,,Осадков нет,12,10.0,12.7,8.045265151515128,37.413531246145354,37.413531246107745
3022,11264,2021-06-13 18:00:00+00:00,11.308333333333335,8.627777777777776,97970.49684210525,22.87631578947369,49.74,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,22.6,99391.55099999999,54.0,"Ветер, дующий с юго-запада",1.0,,Осадков нет,12,10.0,12.7,8.049424503816816,37.432425042162286,37.43242504212468
3023,11265,2021-06-13 19:00:00+00:00,12.520555555555555,9.443333333333337,98028.83047619047,21.465238095238103,55.320952380952384,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,19.8,99511.5408,68.0,"Штиль, безветрие",0.0,,,,10.0,13.8,8.049359963392169,37.432132063633226,37.432132063595674
3024,11266,2021-06-13 20:00:00+00:00,11.956923076923074,8.828461538461537,98067.08214285712,20.10857142857143,60.30214285714286,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,19.8,99511.5408,68.0,"Штиль, безветрие",0.0,,,,10.0,13.8,8.056080051216998,37.462604589802005,37.46260458976451
3025,11267,2021-06-13 21:00:00+00:00,7.261904761904763,5.080952380952381,98056.40238095241,18.776190476190475,62.08809523809524,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,19.8,99511.5408,68.0,"Штиль, безветрие",0.0,,,,10.0,13.8,8.045265151515299,37.41353124614616,37.41353124610849
3026,11268,2021-06-13 22:00:00+00:00,9.92190476190476,6.405238095238095,98105.63125,18.38625,63.348333333333336,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,17.9,99604.8662,70.0,"Штиль, безветрие",0.0,,,,10.0,12.3,8.045265151515153,37.41353124614547,37.41353124610786
3027,11269,2021-06-13 23:00:00+00:00,11.004999999999995,6.9313636363636375,98148.63428571427,17.406190476190478,68.28904761904764,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,17.9,99604.8662,70.0,"Штиль, безветрие",0.0,,,,10.0,12.3,8.045265151515153,37.41353124614547,37.41353124610786
